source_file,pdf_page,topic,context,interpretation
outputs/experiment3_crowdout/sources/griffith_fs2020_pages.json,52,deferral,"ities in the Statement of Financial Position if the Council does not have an unconditional right to defer settlement for at least 12 months after the reporting date, regardless of when the actual settlement is expected to occur. Griffith City Council Notes to the Financial Statements for the year ended 30 June 2020 Note 15. Provisions (continu",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/griffith_fs2020_pages.json,53,deferral,ore prudent criteria than the probability requirement in the previous standards and has resulted in deferral of revenue where unapproved works have been performed. Transfer of control to a customer – over time or at a point in time AASB 15 has specific criteria regarding whether control is transferred over time or at a point in time. The entit,Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/griffith_fs2020_pages.json,71,quarterly,"ar as per the Income Statement – even though such variations may have been adjusted for during each quarterly budget review. Material variations represent those variances between the original budget figure and the actual result that amount to 10% or more. Variation Key: F = Favourable budget variation, U = Unfavourable budget variation. 2020 2020 2020 $ ",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/griffith_ss2020_pages.json,3,deferral,"i = e x (c + g) 455 458 Sub-total k = (c + g + h + i + j) 17,951 17,413 Plus (or minus) last year’s carry forward total l 8 (1) Sub-total n = (l + m) 8 (1) Total permissible income o = k + n 17,959 17,412 Less notional general income yield p 17,945 17,405 Catch-up or (excess) result q = o – p 14 7 Carry forward to next year 6 t = q + r + s 14 7 Notes ",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/lismore_ar2019_pages.json,4,deferral,"ment our community needs and deserves. It has been a year of reducing Council’s expenses, including deferring 33 projects from the Imagine Lismore Delivery Program in recognition of financial challenges faced. It’s also been a year of increasing investments across our local government area designed to reinforce Lismore as the regional capital ",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/lismore_ar2019_pages.json,13,deferral,"vised Delivery Program was adopted by Council in June 2019, to reflect the March 2019 resolution to defer or cancel 33 projects due to financial challenges. This section of the Annual Report focuses on Council’s progress during 2018-19 in implementing the second year of the original Imagine Lismore Delivery Program 2017-2021. It details progre",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/lismore_ar2019_pages.json,30,deferral,"ference in income and expenditure include the delay of scheduled operations due to weather, and the postponement of some projects until a full review of the BMS in completed in 2019-20. The unspent funds will be carried over to next financial year. Expenditure Program for 2018-19 Cleaning up our own Backyard Planning and processes Supporting the",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/lismore_ar2019_pages.json,43,deferral,"modernise Council and improve accountability. 33 projects from the Imagine Lismore Delivery Program deferred or cancelled in recognition of financial challenges. Plan established to recognise previous Government requests for investigation of a Special Rate Variation. $523,000 provided in financial assistance, including $113,000 in small grants",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_ar2020_pages.json,30,deferral,"fortunately, due to bushfire and the global pandemic, many events were impacted by cancellations or postponements. Many of these events are planning to run in the 2020/2021 year. Some of the events that took place in 2019/2020 include: NAIDOC WEEK CELEBRATIONS (CASINO, CORAKI, EVANS HEAD) CASINO QUOTA CRAFT FAIR HARNESSING HERITAGE HORSEPOWER RA",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_ar2020_pages.json,32,deferral," the Delivery Program. The local government election scheduled to occur in September 2020, has been delayed until September 2021 due to the global COVID-19 pandemic. Therefore, the current reporting cycle will be extended until June 2022. The chart below is a dashboard of Council’s overall performance in achieving the outcomes identified in the ",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,27,revision,"Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Revenue 25,978,545 26,917,423 Recover 0.6% 26,138,236 26,953,300 27,879,666 28,637,757 1,716,646 2,858,203 Preve",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,27,deferral,"ating Funds Employed 5,850,000 4,740,000 Loan Funds Used -82.9% 1,000,000 0 0 2,500,000 1,833 1,833 Deferred Debtor Repayments 2.3% 1,875 1,910 1,950 1,990 3,370,662 3,218,112 Proceeds from Sale of Assets 3.7% 3,495,024 3,737,869 7,247,955 10,799,372 Less: Funds Deployed for Non-Operating Purposes 46,880,556 38,584,669 Asset Acquisition 8.0% 5",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,28,revision,"Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Revenue 23,289 33,289 Festivals and Events 3.0% 23,988 24,708 25,449 26,212 1,338,460 1,340,460 Libraries 4.0% 1",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,29,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Revenue 0 10,000 170520 0290 Events - Australia Day 0.0% 0 0 0 0 23,289 23,289 170550 0290 Events - Casino Beef ",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,30,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Revenue 0 0 220010 Various Public Libraries Revenue 0.0% 0 0 0 0 1,338,460 1,338,460 230010 Various Richmond Upp",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,31,revision,ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Revenue 0 0 260100 0370 Contribution - Youth Week 0.0% 0 0 0 0 0 0 Total Operating Revenue 0.0% 0 0 0 0 Operatin,Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,32,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Revenue Planning & Development Services 61,800 61,800 320100 0020 Advertising Fees 3.0% 63,654 65,564 67,531 69,",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,33,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Expenditure (continued) Indirect Expenditure 600 600 320990 3999 Depreciation -16.7% 500 500 500 500 1,051,278 1",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,34,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Revenue 16,819 16,819 170200 0460 Tourism Revenue 121.9% 37,324 17,844 38,379 18,930 3,000 6,300 170300 1180 Woo",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,35,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Revenue 338,778 338,778 370000 0480 Urban Local Roads -18.0% 277,855 271,027 144,253 147,368 0 32,213 390005 059",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,36,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Expenditure (continued) Indirect Expenditure 396,667 396,667 370991 3998 Activity Based Costing - Expense 7.3% 4",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,37,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Expenditure (continued) Unsealed Roads Maintenance Unsealed Grading 489,673 489,673 430008 4221 Lower River 2.3%",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,38,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Expenditure (continued) Indirect Expenditure 108,987 108,987 460991 3998 Activity Based Costing - Expense 6.5% 1",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,39,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Revenue 33,853 33,853 290000 Various Sports Grounds Revenue 3.0% 34,869 35,915 36,992 38,101 46,022 46,022 29010",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,40,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Expenditure (continued) Sports Grounds - Rappville 6,466 6,466 290700 Various Rappville Showground 10.8% 7,162 7",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,41,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Expenditure (continued) Parks - Woodburn 51,158 51,158 300850 Various Woodburn Riverside Park 4.9% 53,669 55,405",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,42,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Expenditure (continued) Borrowing Costs 2,406 2,406 340976 3070 Interest on Loans -16.0% 2,020 1,622 1,210 784 I",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,43,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Revenue 5,577 5,577 270005 1180 Casino Art Gallery 3.0% 5,744 5,916 6,093 6,276 785 785 270010 1180 Casino Band ",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,44,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Expenditure (continued) Indirect Expenditure 150,242 150,242 270991 3998 Activity Based Costing - Expense 7.4% 1",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,45,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Revenue 0 0 Total Operating Revenue 0.0% 0 0 0 0 Operating Expenditure 194,370 194,370 280010 Various Casino Swi",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,46,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Revenue 7,202,680 7,202,680 490001 1800 Annual & User Charges 2.4% 7,377,266 7,745,378 8,137,296 8,383,096 38,00",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,47,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Expenditure (continued) Water Reservoirs 16,127 16,127 495170 3200 Operations 16.1% 18,716 19,607 20,542 21,527 ",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,48,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Revenue 8,945,393 8,945,393 500001 1900 Rates & Annual Charges 3.0% 9,214,948 9,489,746 9,775,968 10,070,868 39,",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,49,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Expenditure (continued) Pump Stations 190,405 190,405 505200 3455 Operations -85.7% 27,200 28,560 29,988 31,487 ",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,50,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Expenditure (continued) 613,774 613,774 505976 3070 Interest Expense -12.9% 534,748 451,466 362,880 340,608 Indi",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,51,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Revenue 169,653 169,653 120010 0260 Regulatory Control 3.0% 174,744 179,986 185,387 190,949 1,688 1,688 120050 0",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,52,revision,"Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Revenue 203,240 202,797 Stormwater Management 0.5% 204,256 205,277 206,303 207,334 64,033 204,033 Environmental ",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,53,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Revenue 203,240 202,797 350010 0030 Stormwater Revenue 0.5% 204,256 205,277 206,303 207,334 203,240 202,797 Tota",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,54,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Revenue RV Flood Emergency Management Revenue 0 140,000 160104 0590 Restoration of burnt riparian areas 0.0% 0 0",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,55,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Revenue 1,216,032 1,216,032 240010 Various Fire Control Revenue 2.7% 1,249,088 1,283,050 1,317,944 1,353,793 2,7",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,56,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Indirect Expenditure 124,372 124,372 250991 3998 Activity Based Costing - Expense 5.3% 130,981 134,047 137,707 140,768 312",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,57,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Revenue 220,000 220,000 240810 0550 Fire Recovery Team Costs (OEM Funded) -100.0% 0 0 0 0 0 2,000 240813 0550 Bu",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,58,revision,"Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Revenue 0 28,500 Economic Development 0.0% 0 0 0 0 1,865,820 1,865,820 Nothern Rivers Livestock Exchange 3.6% 1,",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,59,deferral," Grants and Contributions 334,678 218,604 222,976 227,436 Add: Loan Funds Used 1,000,000 0 0 0 Add: Deferred Debtor Repayments 1,875 1,910 1,950 1,990 Add: Asset Sales 3,484,524 3,734,642 7,237,455 10,698,872 Add: Transfer from Reserves 5,563,628 3,344,311 1,002,636 852,429 Less: Capital Expenditure 11,960,534 9,092,908 7,888,586 6,147,405 Les",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,60,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Revenue 0 28,500 170035 0590 Paddock to Plate 0.0% 0 0 0 0 0 28,500 Total Operating Revenue 0.0% 0 0 0 0 Operati",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,61,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Revenue 10,000 10,000 190010 0020 Advertising Fees 0.0% 10,000 10,000 10,000 10,000 37,869 37,869 190010 0795 LI",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,62,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Expenditure (continued) 4,884 5,484 190030 3715 All Breeds Sale 2.0% 4,981 5,104 5,232 5,378 Borrowing Costs 61,",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,63,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Revenue 162,302 162,302 510010 0920 Casino Depot Stockpile 3.0% 167,171 172,187 177,353 182,673 8,742 8,742 5100",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,64,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Expenditure (continued) Woodview Quarry Indirect Expenditure 93,562 93,562 530991 3998 Activity Based Costing - ",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,65,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Revenue 90,041 3,788,081 200000 0870 Private Works Revenue 3.0% 92,742 95,524 98,390 101,342 90,041 3,788,081 To",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,66,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Revenue Planning Projects 6,500 6,500 320220 0590 Heritage Advisory 0.0% 6,500 6,500 6,500 6,500 6,000 6,000 320",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,67,revision,ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Revenue 0 0 181200 0290 Industries Activation Project - Power 0.0% 0 0 0 0 0 0 Total Operating Revenue 0.0% 0 0 ,Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,68,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Revenue Corporate Administration 4,785 4,785 560010 0010 Activity Based Costing - Income 2.5% 4,905 5,028 5,154 ",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,69,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Expenditure (continued) Project Management Office 3,030 3,030 565010 3025 Administration Expenses 2.5% 3,107 3,1",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,69,deferral,"16) Capital Movements Add: Capital Grants & Contributions 0 0 0 0 Add: Loan Funds Used 0 0 0 0 Add: Deferred Debtor Repayments 1,875 1,910 1,950 1,990 Add: Asset Sales 0 0 0 0 Add: Transfer from Restricted Assets 0 0 0 0 Less: Asset Acquisition 0 0 0 0 Less: Loan Repayments 0 0 0 0 Less: Transfer to Restricted Assets 0 0 0 0 Program Cash Resul",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,70,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Revenue 0 0 Total Operating Revenue 0.0% 0 0 0 0 Operating Expenditure Community Connection 42,361 42,361 620100",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,71,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Revenue 0 4,905 590010 0460 Council Offices 0.0% 4,905 5,052 5,204 5,360 0 0 630100 0290 Customer Service 0.0% 0",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,72,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Revenue 4,536 4,536 600010 0010 Activity Based Costing - Income 2.5% 4,649 4,765 4,884 5,006 0 0 600010 0290 Con",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,73,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Revenue 3,799 3,799 610010 0220 Contributions - Early Reportng Incentive 3.0% 3,913 4,030 4,151 4,276 0 22,093 6",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,74,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Oncosts (6,338,310) (6,338,310) 610900 3450 Oncost Credits 3.8% (6,582,162) (6,757,727) (6,938,010) (7,136,573) 0 62,090 T",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,75,revision,ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Revenue 0 0 610020 0360 Contributions - WHS Incentive Payments 0.0% 0 0 0 0 0 0 Total Operating Revenue 0.0% 0 0,Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,76,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Revenue Financial Services 17,170 17,170 570010 0010 Activity Based Costing - Income 2.5% 17,599 18,039 18,490 1",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,77,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Revenue Engineering Support Services 15,000 15,000 640010 0290 Contributions - Other -70.0% 4,500 4,500 4,500 4,",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,78,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Expenditure (continued) 71,494 71,494 660300 3025 Works Depot - Evans Head 14.6% 81,961 84,360 86,835 89,412 Ind",Search hit only; not a verified outcome or complete document series
outputs/experiment3_crowdout/sources/richmond_plan2023_pages.json,79,revision,"ond Valley Council Operational Plan 2022/2023 including Forward Financial Estimates Original Budget Revised Budget Budget Budget Budget Budget 2021/2022 31-Mar-22 Project Activity Description 2022/2023 2023/2024 2024/2025 2025/2026 Operating Revenue 0 0 670000 0290 Workshops 0.0% 0 0 0 0 Plant Operations 185,000 185,000 680010 0340 Contributions - Staf",Search hit only; not a verified outcome or complete document series
