council_key,year_start,financial_year,component,raw_value,source_unit,value_aud,source_id,source_url,source_location,source_header,report_vintage,definition_caveat,evidence_type
northernbeaches,2021,2021-22,mining_rates,0.0,AUD,0.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AU91,"Total Mining Rates Revenue 
($) ",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
northernbeaches,2022,2022-23,total_expenses,373750.0,AUD thousands,373750000.0,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AI90," Total Expenses from Continuing Operations 
($'000) ",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
northernbeaches,2022,2022-23,total_revenue_including_capital,425443.0,AUD thousands,425443000.0,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AJ90,"Total Revenue from Continuing Operations 
($'000)",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
northernbeaches,2022,2022-23,result_before_capital,17776.0,AUD thousands,17776000.0,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AK90,"Net Operating result before Capital
($'000)",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
northernbeaches,2022,2022-23,residential_rates,149905000.0,AUD,149905000.0,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AL90,"Total Residential Rating Revenue 
($)",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
northernbeaches,2022,2022-23,farmland_rates,16000.0,AUD,16000.0,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AO90,"Total Farmland Rates Revenue
($)",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
northernbeaches,2022,2022-23,business_rates,30650000.0,AUD,30650000.0,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AR90,"Total Business Rates Revenue
($)",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
northernbeaches,2022,2022-23,mining_rates,,AUD,,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AU90,"Total Mining Rates Revenue 
($) ",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
northsydney,2019,2019-20,total_expenses,122711.0,AUD thousands,122711000.0,time-series-data-2019-2020.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2019-2020.xlsx,Councils!AI90," Total Expenses from Continuing Operations 
($'000) ",2020,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
northsydney,2019,2019-20,total_revenue_including_capital,121317.0,AUD thousands,121317000.0,time-series-data-2019-2020.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2019-2020.xlsx,Councils!AJ90,"Total Revenue from Continuing Operations 
($'000)",2020,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
northsydney,2019,2019-20,result_before_capital,-7772.0,AUD thousands,-7772000.0,time-series-data-2019-2020.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2019-2020.xlsx,Councils!AK90,"Net Operating result before Capital
($'000)",2020,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
northsydney,2019,2019-20,residential_rates,30157.0,AUD thousands,30157000.0,time-series-data-2019-2020.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2019-2020.xlsx,Councils!AL90,"Total Residential Rating Revenue 
($'000)",2020,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
northsydney,2019,2019-20,farmland_rates,,AUD thousands,,time-series-data-2019-2020.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2019-2020.xlsx,Councils!AO90,"Total Farmland Rates Revenue
($'000)",2020,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
northsydney,2019,2019-20,business_rates,17439.0,AUD thousands,17439000.0,time-series-data-2019-2020.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2019-2020.xlsx,Councils!AR90,"Total Business Rates Revenue
($'000)",2020,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
northsydney,2019,2019-20,mining_rates,,AUD thousands,,time-series-data-2019-2020.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2019-2020.xlsx,Councils!AU90,"Total Mining Rates Revenue 
($'000) ",2020,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
northsydney,2020,2020-21,total_expenses,119866000.0,AUD,119866000.0,time-series-data-2020-2021.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,Councils!AI90," Total Expenses from Continuing Operations 
($) ",2021,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
northsydney,2020,2020-21,total_revenue_including_capital,143578000.0,AUD,143578000.0,time-series-data-2020-2021.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,Councils!AJ90,"Total Revenue from Continuing Operations 
($)",2021,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
northsydney,2020,2020-21,result_before_capital,-507000.0,AUD,-507000.0,time-series-data-2020-2021.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,Councils!AK90,"Net Operating result before Capital
($)",2021,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
northsydney,2020,2020-21,residential_rates,32147000.0,AUD,32147000.0,time-series-data-2020-2021.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,Councils!AL90,"Total Residential Rating Revenue 
($)",2021,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
northsydney,2020,2020-21,farmland_rates,0.0,AUD,0.0,time-series-data-2020-2021.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,Councils!AO90,"Total Farmland Rates Revenue
($)",2021,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
northsydney,2020,2020-21,business_rates,18331000.0,AUD,18331000.0,time-series-data-2020-2021.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,Councils!AR90,"Total Business Rates Revenue
($)",2021,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
northsydney,2020,2020-21,mining_rates,0.0,AUD,0.0,time-series-data-2020-2021.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,Councils!AU90,"Total Mining Rates Revenue 
($) ",2021,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
northsydney,2021,2021-22,total_expenses,118243000.0,AUD,118243000.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AI90," Total Expenses from Continuing Operations 
($) ",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
northsydney,2021,2021-22,total_revenue_including_capital,141713000.0,AUD,141713000.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AJ90,"Total Revenue from Continuing Operations 
($)",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
northsydney,2021,2021-22,result_before_capital,2792000.0,AUD,2792000.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AK90,"Net Operating result before Capital
($)",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
northsydney,2021,2021-22,residential_rates,35651000.0,AUD,35651000.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AL90,"Total Residential Rating Revenue 
($)",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
northsydney,2021,2021-22,farmland_rates,0.0,AUD,0.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AO90,"Total Farmland Rates Revenue
($)",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
northsydney,2021,2021-22,business_rates,19286000.0,AUD,19286000.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AR90,"Total Business Rates Revenue
($)",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
northsydney,2021,2021-22,mining_rates,0.0,AUD,0.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AU90,"Total Mining Rates Revenue 
($) ",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
parramatta,2021,2021-22,total_expenses,280849000.0,AUD,280849000.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AI95," Total Expenses from Continuing Operations 
($) ",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
parramatta,2021,2021-22,total_revenue_including_capital,405745000.0,AUD,405745000.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AJ95,"Total Revenue from Continuing Operations 
($)",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
parramatta,2021,2021-22,result_before_capital,41939000.0,AUD,41939000.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AK95,"Net Operating result before Capital
($)",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
parramatta,2021,2021-22,residential_rates,98189000.0,AUD,98189000.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AL95,"Total Residential Rating Revenue 
($)",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
parramatta,2021,2021-22,farmland_rates,0.0,AUD,0.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AO95,"Total Farmland Rates Revenue
($)",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
parramatta,2021,2021-22,business_rates,62178000.0,AUD,62178000.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AR95,"Total Business Rates Revenue
($)",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
parramatta,2021,2021-22,mining_rates,0.0,AUD,0.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AU95,"Total Mining Rates Revenue 
($) ",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
parramatta,2022,2022-23,total_expenses,319578.0,AUD thousands,319578000.0,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AI94," Total Expenses from Continuing Operations 
($'000) ",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
parramatta,2022,2022-23,total_revenue_including_capital,416006.0,AUD thousands,416006000.0,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AJ94,"Total Revenue from Continuing Operations 
($'000)",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
parramatta,2022,2022-23,result_before_capital,33731.0,AUD thousands,33731000.0,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AK94,"Net Operating result before Capital
($'000)",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
parramatta,2022,2022-23,residential_rates,101768000.0,AUD,101768000.0,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AL94,"Total Residential Rating Revenue 
($)",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
parramatta,2022,2022-23,farmland_rates,,AUD,,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AO94,"Total Farmland Rates Revenue
($)",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
parramatta,2022,2022-23,business_rates,62940000.0,AUD,62940000.0,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AR94,"Total Business Rates Revenue
($)",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
parramatta,2022,2022-23,mining_rates,,AUD,,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AU94,"Total Mining Rates Revenue 
($) ",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
parramatta,2023,2023-24,total_expenses,383613000.0,AUD,383613000.0,time-series-data-2023-24.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2023-24.xlsx,Councils !AI94," Total Expenses from Continuing Operations 
($) ",2024,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
parramatta,2023,2023-24,total_revenue_including_capital,471826000.0,AUD,471826000.0,time-series-data-2023-24.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2023-24.xlsx,Councils !AJ94,"Total Revenue from Continuing Operations 
($)",2024,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
parramatta,2023,2023-24,result_before_capital,30761000.0,AUD,30761000.0,time-series-data-2023-24.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2023-24.xlsx,Councils !AK94,"Net Operating Result Before Capital
($)",2024,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
parramatta,2023,2023-24,residential_rates,105831000.0,AUD,105831000.0,time-series-data-2023-24.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2023-24.xlsx,Councils !AL94,"Total Residential Rating Revenue 
($)",2024,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
parramatta,2023,2023-24,farmland_rates,0.0,AUD,0.0,time-series-data-2023-24.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2023-24.xlsx,Councils !AO94,"Total Farmland Rates Revenue
($)",2024,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
parramatta,2023,2023-24,business_rates,65652000.0,AUD,65652000.0,time-series-data-2023-24.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2023-24.xlsx,Councils !AR94,"Total Business Rates Revenue
($)",2024,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
parramatta,2023,2023-24,mining_rates,0.0,AUD,0.0,time-series-data-2023-24.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2023-24.xlsx,Councils !AU94,"Total Mining Rates Revenue 
($) ",2024,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
portmacquariehastings,2019,2019-20,total_expenses,164473.0,AUD thousands,164473000.0,time-series-data-2019-2020.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2019-2020.xlsx,Councils!AI97," Total Expenses from Continuing Operations 
($'000) ",2020,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
portmacquariehastings,2019,2019-20,total_revenue_including_capital,213186.0,AUD thousands,213186000.0,time-series-data-2019-2020.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2019-2020.xlsx,Councils!AJ97,"Total Revenue from Continuing Operations 
($'000)",2020,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
portmacquariehastings,2019,2019-20,result_before_capital,5871.0,AUD thousands,5871000.0,time-series-data-2019-2020.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2019-2020.xlsx,Councils!AK97,"Net Operating result before Capital
($'000)",2020,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
portmacquariehastings,2019,2019-20,residential_rates,41480.0,AUD thousands,41480000.0,time-series-data-2019-2020.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2019-2020.xlsx,Councils!AL97,"Total Residential Rating Revenue 
($'000)",2020,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
portmacquariehastings,2019,2019-20,farmland_rates,2333.0,AUD thousands,2333000.0,time-series-data-2019-2020.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2019-2020.xlsx,Councils!AO97,"Total Farmland Rates Revenue
($'000)",2020,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
portmacquariehastings,2019,2019-20,business_rates,7835.0,AUD thousands,7835000.0,time-series-data-2019-2020.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2019-2020.xlsx,Councils!AR97,"Total Business Rates Revenue
($'000)",2020,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
portmacquariehastings,2019,2019-20,mining_rates,,AUD thousands,,time-series-data-2019-2020.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2019-2020.xlsx,Councils!AU97,"Total Mining Rates Revenue 
($'000) ",2020,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
portmacquariehastings,2020,2020-21,total_expenses,168283000.0,AUD,168283000.0,time-series-data-2020-2021.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,Councils!AI97," Total Expenses from Continuing Operations 
($) ",2021,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
portmacquariehastings,2020,2020-21,total_revenue_including_capital,210729000.0,AUD,210729000.0,time-series-data-2020-2021.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,Councils!AJ97,"Total Revenue from Continuing Operations 
($)",2021,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
portmacquariehastings,2020,2020-21,result_before_capital,4360000.0,AUD,4360000.0,time-series-data-2020-2021.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,Councils!AK97,"Net Operating result before Capital
($)",2021,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
portmacquariehastings,2020,2020-21,residential_rates,43006000.0,AUD,43006000.0,time-series-data-2020-2021.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,Councils!AL97,"Total Residential Rating Revenue 
($)",2021,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
portmacquariehastings,2020,2020-21,farmland_rates,2394000.0,AUD,2394000.0,time-series-data-2020-2021.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,Councils!AO97,"Total Farmland Rates Revenue
($)",2021,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
portmacquariehastings,2020,2020-21,business_rates,8117000.0,AUD,8117000.0,time-series-data-2020-2021.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,Councils!AR97,"Total Business Rates Revenue
($)",2021,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
portmacquariehastings,2020,2020-21,mining_rates,0.0,AUD,0.0,time-series-data-2020-2021.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,Councils!AU97,"Total Mining Rates Revenue 
($) ",2021,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
portmacquariehastings,2021,2021-22,total_expenses,167751000.0,AUD,167751000.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AI97," Total Expenses from Continuing Operations 
($) ",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
portmacquariehastings,2021,2021-22,total_revenue_including_capital,272251000.0,AUD,272251000.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AJ97,"Total Revenue from Continuing Operations 
($)",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
portmacquariehastings,2021,2021-22,result_before_capital,23408000.0,AUD,23408000.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AK97,"Net Operating result before Capital
($)",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
portmacquariehastings,2021,2021-22,residential_rates,44313000.0,AUD,44313000.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AL97,"Total Residential Rating Revenue 
($)",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
portmacquariehastings,2021,2021-22,farmland_rates,2429000.0,AUD,2429000.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AO97,"Total Farmland Rates Revenue
($)",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
portmacquariehastings,2021,2021-22,business_rates,8293000.0,AUD,8293000.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AR97,"Total Business Rates Revenue
($)",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
portmacquariehastings,2021,2021-22,mining_rates,0.0,AUD,0.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AU97,"Total Mining Rates Revenue 
($) ",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
portmacquariehastings,2022,2022-23,total_expenses,188833.0,AUD thousands,188833000.0,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AI96," Total Expenses from Continuing Operations 
($'000) ",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
portmacquariehastings,2022,2022-23,total_revenue_including_capital,283975.0,AUD thousands,283975000.0,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AJ96,"Total Revenue from Continuing Operations 
($'000)",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
portmacquariehastings,2022,2022-23,result_before_capital,6474.0,AUD thousands,6474000.0,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AK96,"Net Operating result before Capital
($'000)",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
portmacquariehastings,2022,2022-23,residential_rates,45080000.0,AUD,45080000.0,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AL96,"Total Residential Rating Revenue 
($)",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
portmacquariehastings,2022,2022-23,farmland_rates,2365000.0,AUD,2365000.0,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AO96,"Total Farmland Rates Revenue
($)",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
portmacquariehastings,2022,2022-23,business_rates,8285000.0,AUD,8285000.0,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AR96,"Total Business Rates Revenue
($)",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
portmacquariehastings,2022,2022-23,mining_rates,,AUD,,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AU96,"Total Mining Rates Revenue 
($) ",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
portmacquariehastings,2023,2023-24,total_expenses,211226000.0,AUD,211226000.0,time-series-data-2023-24.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2023-24.xlsx,Councils !AI96," Total Expenses from Continuing Operations 
($) ",2024,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
portmacquariehastings,2023,2023-24,total_revenue_including_capital,340389000.0,AUD,340389000.0,time-series-data-2023-24.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2023-24.xlsx,Councils !AJ96,"Total Revenue from Continuing Operations 
($)",2024,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
portmacquariehastings,2023,2023-24,result_before_capital,-2917000.0,AUD,-2917000.0,time-series-data-2023-24.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2023-24.xlsx,Councils !AK96,"Net Operating Result Before Capital
($)",2024,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
portmacquariehastings,2023,2023-24,residential_rates,48061000.0,AUD,48061000.0,time-series-data-2023-24.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2023-24.xlsx,Councils !AL96,"Total Residential Rating Revenue 
($)",2024,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
