council_key,year_start,financial_year,category_id,category_label,official_category_id,id_basis,scope_class,quality_status,carryover_aud,notes,ordinary_scope_verified,year_end_same_scope_verified,causal_eligible,B0_aud,B0_source_id,B0_page,B0_source_url,B0_status,Q1_aud,Q1_source_id,Q1_page,Q1_source_url,Q1_status,Q2_aud,Q2_source_id,Q2_page,Q2_source_url,Q2_status,Q3_aud,Q3_source_id,Q3_page,Q3_source_url,Q3_status,ACTUAL_aud,ACTUAL_source_id,ACTUAL_page,ACTUAL_source_url,ACTUAL_status
eurobodalla,2019,2019-20,eurobodalla:workforce_development,Workforce Development,WD,source_code,mixed_or_unverified,usable_for_descriptive_budget_only,0.0,Approved prior changes reconstructed from Q3 table. Q3 is proposed; May resolution not retrieved. Web PDF text available; direct download 403; screenshot cache miss. YTD is not year-end.,False,False,False,300000.0,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,0,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,0,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,0,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,,,,,missing_not_reconstructed
eurobodalla,2019,2019-20,eurobodalla:total_capital_expenditure,Total Capital Expenditure,TOTAL,source_code,mixed_or_unverified,usable_for_descriptive_budget_only,4016940.0,Approved prior changes reconstructed from Q3 table. Q3 is proposed; May resolution not retrieved. Web PDF text available; direct download 403; screenshot cache miss. YTD is not year-end.,False,False,False,75418007.0,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,65694767,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,47122414,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,43393946,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,,,,,missing_not_reconstructed
lismore,2021,2021-22,lismore:new_roads_bridges_footpaths_cycleways,New Roads bridges footpaths cycleways,,analyst_label_key_not_official_project_id,mixed_or_unverified,quarantine_year_unit_and_classification_conflicts,,"Magnitude provisionally treated as AUD from context, not literal $000 header. Source says 2020/21 despite 2021/22 review. Category set not exhaustive; other new/renewal classification changes and negative spending retained. Do not use in model until council reconciliation.",False,False,False,24746400.0,lismore_all2021_oc_09112021_att_excluded,294.0,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantined_source_conflict,24746400,lismore_all2021_oc_09112021_att_excluded,294,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantined_source_conflict,24746000,lismore_oc_08022022_att_excluded_direct,106,https://lismore.infocouncil.biz/Open/2022/02/OC_08022022_ATT_EXCLUDED.PDF,quarantined_source_conflict,24746000,lismore_oc_10052022_att_excluded_direct,164,https://lismore.infocouncil.biz/Open/2022/05/OC_10052022_ATT_EXCLUDED.PDF,quarantined_source_conflict,,,,,missing_not_reconstructed
lismore,2021,2021-22,lismore:new_land_and_buildings,New Land and Buildings,,analyst_label_key_not_official_project_id,mixed_or_unverified,quarantine_year_unit_and_classification_conflicts,,"Magnitude provisionally treated as AUD from context, not literal $000 header. Source says 2020/21 despite 2021/22 review. Category set not exhaustive; other new/renewal classification changes and negative spending retained. Do not use in model until council reconciliation.",False,False,False,8888900.0,lismore_all2021_oc_09112021_att_excluded,294.0,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantined_source_conflict,8888900,lismore_all2021_oc_09112021_att_excluded,294,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantined_source_conflict,8888900,lismore_oc_08022022_att_excluded_direct,106,https://lismore.infocouncil.biz/Open/2022/02/OC_08022022_ATT_EXCLUDED.PDF,quarantined_source_conflict,8888900,lismore_oc_10052022_att_excluded_direct,164,https://lismore.infocouncil.biz/Open/2022/05/OC_10052022_ATT_EXCLUDED.PDF,quarantined_source_conflict,,,,,missing_not_reconstructed
lismore,2021,2021-22,lismore:new_water,New Water,,analyst_label_key_not_official_project_id,mixed_or_unverified,quarantine_year_unit_and_classification_conflicts,,"Magnitude provisionally treated as AUD from context, not literal $000 header. Source says 2020/21 despite 2021/22 review. Category set not exhaustive; other new/renewal classification changes and negative spending retained. Do not use in model until council reconciliation.",False,False,False,2725479.0,lismore_all2021_oc_09112021_att_excluded,294.0,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantined_source_conflict,2725479,lismore_all2021_oc_09112021_att_excluded,294,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantined_source_conflict,934979,lismore_oc_08022022_att_excluded_direct,106,https://lismore.infocouncil.biz/Open/2022/02/OC_08022022_ATT_EXCLUDED.PDF,quarantined_source_conflict,828579,lismore_oc_10052022_att_excluded_direct,164,https://lismore.infocouncil.biz/Open/2022/05/OC_10052022_ATT_EXCLUDED.PDF,quarantined_source_conflict,,,,,missing_not_reconstructed
lismore,2021,2021-22,lismore:new_wastewater,New Wastewater,,analyst_label_key_not_official_project_id,mixed_or_unverified,quarantine_year_unit_and_classification_conflicts,,"Magnitude provisionally treated as AUD from context, not literal $000 header. Source says 2020/21 despite 2021/22 review. Category set not exhaustive; other new/renewal classification changes and negative spending retained. Do not use in model until council reconciliation.",False,False,False,3964700.0,lismore_all2021_oc_09112021_att_excluded,294.0,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantined_source_conflict,3964700,lismore_all2021_oc_09112021_att_excluded,294,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantined_source_conflict,3964700,lismore_oc_08022022_att_excluded_direct,106,https://lismore.infocouncil.biz/Open/2022/02/OC_08022022_ATT_EXCLUDED.PDF,quarantined_source_conflict,3799600,lismore_oc_10052022_att_excluded_direct,164,https://lismore.infocouncil.biz/Open/2022/05/OC_10052022_ATT_EXCLUDED.PDF,quarantined_source_conflict,,,,,missing_not_reconstructed
lismore,2021,2021-22,lismore:renewal_plant_and_equipment,Renewal Plant and Equipment,,analyst_label_key_not_official_project_id,mixed_or_unverified,quarantine_year_unit_and_classification_conflicts,,"Magnitude provisionally treated as AUD from context, not literal $000 header. Source says 2020/21 despite 2021/22 review. Category set not exhaustive; other new/renewal classification changes and negative spending retained. Do not use in model until council reconciliation.",False,False,False,2500500.0,lismore_all2021_oc_09112021_att_excluded,294.0,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantined_source_conflict,2500500,lismore_all2021_oc_09112021_att_excluded,294,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantined_source_conflict,2500500,lismore_oc_08022022_att_excluded_direct,106,https://lismore.infocouncil.biz/Open/2022/02/OC_08022022_ATT_EXCLUDED.PDF,quarantined_source_conflict,2500500,lismore_oc_10052022_att_excluded_direct,164,https://lismore.infocouncil.biz/Open/2022/05/OC_10052022_ATT_EXCLUDED.PDF,quarantined_source_conflict,,,,,missing_not_reconstructed
lismore,2021,2021-22,lismore:renewal_roads_bridges_footpaths_cycleways,Renewal Roads bridges footpaths cycleways,,analyst_label_key_not_official_project_id,mixed_or_unverified,quarantine_year_unit_and_classification_conflicts,,"Magnitude provisionally treated as AUD from context, not literal $000 header. Source says 2020/21 despite 2021/22 review. Category set not exhaustive; other new/renewal classification changes and negative spending retained. Do not use in model until council reconciliation.",False,False,False,11318000.0,lismore_all2021_oc_09112021_att_excluded,294.0,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantined_source_conflict,12484600,lismore_all2021_oc_09112021_att_excluded,294,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantined_source_conflict,19276700,lismore_oc_08022022_att_excluded_direct,106,https://lismore.infocouncil.biz/Open/2022/02/OC_08022022_ATT_EXCLUDED.PDF,quarantined_source_conflict,6591800,lismore_oc_10052022_att_excluded_direct,164,https://lismore.infocouncil.biz/Open/2022/05/OC_10052022_ATT_EXCLUDED.PDF,quarantined_source_conflict,,,,,missing_not_reconstructed
lismore,2021,2021-22,lismore:renewal_stormwater_drainage,Renewal Stormwater Drainage,,analyst_label_key_not_official_project_id,mixed_or_unverified,quarantine_year_unit_and_classification_conflicts,,"Magnitude provisionally treated as AUD from context, not literal $000 header. Source says 2020/21 despite 2021/22 review. Category set not exhaustive; other new/renewal classification changes and negative spending retained. Do not use in model until council reconciliation.",False,False,False,287500.0,lismore_all2021_oc_09112021_att_excluded,294.0,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantined_source_conflict,287500,lismore_all2021_oc_09112021_att_excluded,294,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantined_source_conflict,287500,lismore_oc_08022022_att_excluded_direct,106,https://lismore.infocouncil.biz/Open/2022/02/OC_08022022_ATT_EXCLUDED.PDF,quarantined_source_conflict,106600,lismore_oc_10052022_att_excluded_direct,164,https://lismore.infocouncil.biz/Open/2022/05/OC_10052022_ATT_EXCLUDED.PDF,quarantined_source_conflict,,,,,missing_not_reconstructed
lismore,2021,2021-22,lismore:renewal_land_and_buildings,Renewal Land and Buildings,,analyst_label_key_not_official_project_id,mixed_or_unverified,quarantine_year_unit_and_classification_conflicts,,"Magnitude provisionally treated as AUD from context, not literal $000 header. Source says 2020/21 despite 2021/22 review. Category set not exhaustive; other new/renewal classification changes and negative spending retained. Do not use in model until council reconciliation.",False,False,False,4177800.0,lismore_all2021_oc_09112021_att_excluded,294.0,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantined_source_conflict,4283000,lismore_all2021_oc_09112021_att_excluded,294,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantined_source_conflict,940100,lismore_oc_08022022_att_excluded_direct,106,https://lismore.infocouncil.biz/Open/2022/02/OC_08022022_ATT_EXCLUDED.PDF,quarantined_source_conflict,466800,lismore_oc_10052022_att_excluded_direct,164,https://lismore.infocouncil.biz/Open/2022/05/OC_10052022_ATT_EXCLUDED.PDF,quarantined_source_conflict,,,,,missing_not_reconstructed
lismore,2021,2021-22,lismore:renewal_water,Renewal Water,,analyst_label_key_not_official_project_id,mixed_or_unverified,quarantine_year_unit_and_classification_conflicts,,"Magnitude provisionally treated as AUD from context, not literal $000 header. Source says 2020/21 despite 2021/22 review. Category set not exhaustive; other new/renewal classification changes and negative spending retained. Do not use in model until council reconciliation.",False,False,False,3207821.0,lismore_all2021_oc_09112021_att_excluded,294.0,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantined_source_conflict,3207821,lismore_all2021_oc_09112021_att_excluded,294,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantined_source_conflict,3207821,lismore_oc_08022022_att_excluded_direct,106,https://lismore.infocouncil.biz/Open/2022/02/OC_08022022_ATT_EXCLUDED.PDF,quarantined_source_conflict,1742921,lismore_oc_10052022_att_excluded_direct,164,https://lismore.infocouncil.biz/Open/2022/05/OC_10052022_ATT_EXCLUDED.PDF,quarantined_source_conflict,,,,,missing_not_reconstructed
lismore,2021,2021-22,lismore:renewal_wastewater,Renewal Wastewater,,analyst_label_key_not_official_project_id,mixed_or_unverified,quarantine_year_unit_and_classification_conflicts,,"Magnitude provisionally treated as AUD from context, not literal $000 header. Source says 2020/21 despite 2021/22 review. Category set not exhaustive; other new/renewal classification changes and negative spending retained. Do not use in model until council reconciliation.",False,False,False,3718100.0,lismore_all2021_oc_09112021_att_excluded,294.0,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantined_source_conflict,3718100,lismore_all2021_oc_09112021_att_excluded,294,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantined_source_conflict,3718100,lismore_oc_08022022_att_excluded_direct,106,https://lismore.infocouncil.biz/Open/2022/02/OC_08022022_ATT_EXCLUDED.PDF,quarantined_source_conflict,2670300,lismore_oc_10052022_att_excluded_direct,164,https://lismore.infocouncil.biz/Open/2022/05/OC_10052022_ATT_EXCLUDED.PDF,quarantined_source_conflict,,,,,missing_not_reconstructed
lismore,2021,2021-22,lismore:renewal_other,Renewal Other,,analyst_label_key_not_official_project_id,mixed_or_unverified,quarantine_year_unit_and_classification_conflicts,,"Magnitude provisionally treated as AUD from context, not literal $000 header. Source says 2020/21 despite 2021/22 review. Category set not exhaustive; other new/renewal classification changes and negative spending retained. Do not use in model until council reconciliation.",False,False,False,635000.0,lismore_all2021_oc_09112021_att_excluded,294.0,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantined_source_conflict,935000,lismore_all2021_oc_09112021_att_excluded,294,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantined_source_conflict,935000,lismore_oc_08022022_att_excluded_direct,106,https://lismore.infocouncil.biz/Open/2022/02/OC_08022022_ATT_EXCLUDED.PDF,quarantined_source_conflict,-3404100,lismore_oc_10052022_att_excluded_direct,164,https://lismore.infocouncil.biz/Open/2022/05/OC_10052022_ATT_EXCLUDED.PDF,quarantined_source_conflict,,,,,missing_not_reconstructed
lismore,2021,2021-22,lismore:total_capital_expenditure,Total Capital Expenditure,,analyst_label_key_not_official_project_id,mixed_or_unverified,quarantine_year_unit_and_classification_conflicts,,"Magnitude provisionally treated as AUD from context, not literal $000 header. Source says 2020/21 despite 2021/22 review. Category set not exhaustive; other new/renewal classification changes and negative spending retained. Do not use in model until council reconciliation.",False,False,False,66170200.0,lismore_all2021_oc_09112021_att_excluded,294.0,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantined_source_conflict,67799700,lismore_all2021_oc_09112021_att_excluded,294,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantined_source_conflict,70436000,lismore_oc_08022022_att_excluded_direct,106,https://lismore.infocouncil.biz/Open/2022/02/OC_08022022_ATT_EXCLUDED.PDF,quarantined_source_conflict,49932200,lismore_oc_10052022_att_excluded_direct,164,https://lismore.infocouncil.biz/Open/2022/05/OC_10052022_ATT_EXCLUDED.PDF,quarantined_source_conflict,,,,,missing_not_reconstructed
griffith,2019,2019-20,griffith:ippe_purchases_ordinary_services_fund,IPPE purchases Ordinary Services Fund,,analyst_label_key_not_official_project_id,mixed_or_unverified,usable_for_descriptive_budget_only,,"Cash outflows normalised to positive spending; scanned page visually checked. Ordinary Services is a FUND name, not proof of ordinary non-disaster works. Annual audited budget differs by $545; bridge to actual retained separately.",False,False,False,32791735.0,griffith_2019_co_26112019_att_1080_excluded,77.0,https://businesspapers.griffith.nsw.gov.au/Open/2019/11/CO_26112019_ATT_1080_EXCLUDED.PDF,observed,38398068,griffith_2019_co_26112019_att_1080_excluded,77,https://businesspapers.griffith.nsw.gov.au/Open/2019/11/CO_26112019_ATT_1080_EXCLUDED.PDF,observed,38676637,griffith_2020_co_25022020_att_1261_excluded,18,https://businesspapers.griffith.nsw.gov.au/Open/2020/02/CO_25022020_ATT_1261_EXCLUDED.PDF,observed,24500227,griffith_q3,61,https://businesspapers.griffith.nsw.gov.au/Open/2020/05/CO_26052020_ATT_1267_PLANS.PDF,observed,,,,,missing_not_reconstructed
griffith,2019,2019-20,griffith:ippe_purchases_waste_fund,IPPE purchases Waste Fund,,analyst_label_key_not_official_project_id,mixed_or_unverified,usable_for_descriptive_budget_only,,"Cash outflows normalised to positive spending; scanned page visually checked. Ordinary Services is a FUND name, not proof of ordinary non-disaster works. Annual audited budget differs by $545; bridge to actual retained separately.",False,False,False,1930000.0,griffith_2019_co_26112019_att_1080_excluded,77.0,https://businesspapers.griffith.nsw.gov.au/Open/2019/11/CO_26112019_ATT_1080_EXCLUDED.PDF,observed,2335890,griffith_2019_co_26112019_att_1080_excluded,77,https://businesspapers.griffith.nsw.gov.au/Open/2019/11/CO_26112019_ATT_1080_EXCLUDED.PDF,observed,2489752,griffith_2020_co_25022020_att_1261_excluded,18,https://businesspapers.griffith.nsw.gov.au/Open/2020/02/CO_25022020_ATT_1261_EXCLUDED.PDF,observed,2534452,griffith_q3,61,https://businesspapers.griffith.nsw.gov.au/Open/2020/05/CO_26052020_ATT_1267_PLANS.PDF,observed,,,,,missing_not_reconstructed
griffith,2019,2019-20,griffith:ippe_purchases_water_fund,IPPE purchases Water Fund,,analyst_label_key_not_official_project_id,mixed_or_unverified,usable_for_descriptive_budget_only,,"Cash outflows normalised to positive spending; scanned page visually checked. Ordinary Services is a FUND name, not proof of ordinary non-disaster works. Annual audited budget differs by $545; bridge to actual retained separately.",False,False,False,4458310.0,griffith_2019_co_26112019_att_1080_excluded,77.0,https://businesspapers.griffith.nsw.gov.au/Open/2019/11/CO_26112019_ATT_1080_EXCLUDED.PDF,observed,5679185,griffith_2019_co_26112019_att_1080_excluded,77,https://businesspapers.griffith.nsw.gov.au/Open/2019/11/CO_26112019_ATT_1080_EXCLUDED.PDF,observed,6149015,griffith_2020_co_25022020_att_1261_excluded,18,https://businesspapers.griffith.nsw.gov.au/Open/2020/02/CO_25022020_ATT_1261_EXCLUDED.PDF,observed,5499640,griffith_q3,61,https://businesspapers.griffith.nsw.gov.au/Open/2020/05/CO_26052020_ATT_1267_PLANS.PDF,observed,,,,,missing_not_reconstructed
griffith,2019,2019-20,griffith:ippe_purchases_sewer_fund,IPPE purchases Sewer Fund,,analyst_label_key_not_official_project_id,mixed_or_unverified,usable_for_descriptive_budget_only,,"Cash outflows normalised to positive spending; scanned page visually checked. Ordinary Services is a FUND name, not proof of ordinary non-disaster works. Annual audited budget differs by $545; bridge to actual retained separately.",False,False,False,1752410.0,griffith_2019_co_26112019_att_1080_excluded,77.0,https://businesspapers.griffith.nsw.gov.au/Open/2019/11/CO_26112019_ATT_1080_EXCLUDED.PDF,observed,2122495,griffith_2019_co_26112019_att_1080_excluded,77,https://businesspapers.griffith.nsw.gov.au/Open/2019/11/CO_26112019_ATT_1080_EXCLUDED.PDF,observed,2153424,griffith_2020_co_25022020_att_1261_excluded,18,https://businesspapers.griffith.nsw.gov.au/Open/2020/02/CO_25022020_ATT_1261_EXCLUDED.PDF,observed,2166269,griffith_q3,61,https://businesspapers.griffith.nsw.gov.au/Open/2020/05/CO_26052020_ATT_1267_PLANS.PDF,observed,,,,,missing_not_reconstructed
griffith,2019,2019-20,griffith:ippe_purchases_consolidated,IPPE purchases Consolidated,,analyst_label_key_not_official_project_id,mixed_or_unverified,usable_for_descriptive_budget_only,,"Cash outflows normalised to positive spending; scanned page visually checked. Ordinary Services is a FUND name, not proof of ordinary non-disaster works. Annual audited budget differs by $545; bridge to actual retained separately.",False,False,False,40932455.0,griffith_2019_co_26112019_att_1080_excluded,77.0,https://businesspapers.griffith.nsw.gov.au/Open/2019/11/CO_26112019_ATT_1080_EXCLUDED.PDF,observed,48535638,griffith_2019_co_26112019_att_1080_excluded,77,https://businesspapers.griffith.nsw.gov.au/Open/2019/11/CO_26112019_ATT_1080_EXCLUDED.PDF,observed,49468828,griffith_2020_co_25022020_att_1261_excluded,18,https://businesspapers.griffith.nsw.gov.au/Open/2020/02/CO_25022020_ATT_1261_EXCLUDED.PDF,observed,34700588,griffith_q3,61,https://businesspapers.griffith.nsw.gov.au/Open/2020/05/CO_26052020_ATT_1267_PLANS.PDF,observed,,,,,missing_not_reconstructed
waggawagga,2021,2021-22,waggawagga:one_off,One-off,,analyst_label_key_not_official_project_id,mixed_or_unverified,usable_totals_component_movement_conflict,,"Full-year capital works including pending projects; original same-basis budget not reconstructed. Sep one-off movement $2,000,585 does not reconcile to stated budgets (difference $1m); totals reconcile. Cash IPPE actual cannot fill this scope.",False,False,False,,,,,missing_not_reconstructed,100965860,wagga_q1,Capital Works Summary,https://meetings.wagga.nsw.gov.au/Open/2021/10/OC_25102021_AGN_4814_AT.htm,observed,112538554,wagga_q2,Capital Works Summary,https://meetings.wagga.nsw.gov.au/Open/2022/01/OC_31012022_AGN_4855_AT.htm,observed,108824760,wagga_q3,Capital Works Summary,https://meetings.wagga.nsw.gov.au/Open/2022/04/OC_11042022_AGN_4870_AT.HTM,observed,,,,,missing_not_reconstructed
waggawagga,2021,2021-22,waggawagga:recurrent,Recurrent,,analyst_label_key_not_official_project_id,mixed_or_unverified,usable_totals_component_movement_conflict,,"Full-year capital works including pending projects; original same-basis budget not reconstructed. Sep one-off movement $2,000,585 does not reconcile to stated budgets (difference $1m); totals reconcile. Cash IPPE actual cannot fill this scope.",False,False,False,,,,,missing_not_reconstructed,19545988,wagga_q1,Capital Works Summary,https://meetings.wagga.nsw.gov.au/Open/2021/10/OC_25102021_AGN_4814_AT.htm,observed,19515432,wagga_q2,Capital Works Summary,https://meetings.wagga.nsw.gov.au/Open/2022/01/OC_31012022_AGN_4855_AT.htm,observed,19546933,wagga_q3,Capital Works Summary,https://meetings.wagga.nsw.gov.au/Open/2022/04/OC_11042022_AGN_4870_AT.HTM,observed,,,,,missing_not_reconstructed
waggawagga,2021,2021-22,waggawagga:pending,Pending,,analyst_label_key_not_official_project_id,mixed_or_unverified,usable_totals_component_movement_conflict,,"Full-year capital works including pending projects; original same-basis budget not reconstructed. Sep one-off movement $2,000,585 does not reconcile to stated budgets (difference $1m); totals reconcile. Cash IPPE actual cannot fill this scope.",False,False,False,,,,,missing_not_reconstructed,38265506,wagga_q1,Capital Works Summary,https://meetings.wagga.nsw.gov.au/Open/2021/10/OC_25102021_AGN_4814_AT.htm,observed,399000,wagga_q2,Capital Works Summary,https://meetings.wagga.nsw.gov.au/Open/2022/01/OC_31012022_AGN_4855_AT.htm,observed,42000,wagga_q3,Capital Works Summary,https://meetings.wagga.nsw.gov.au/Open/2022/04/OC_11042022_AGN_4870_AT.HTM,observed,,,,,missing_not_reconstructed
waggawagga,2021,2021-22,waggawagga:total_capital_works,Total Capital Works,,analyst_label_key_not_official_project_id,mixed_or_unverified,usable_totals_component_movement_conflict,,"Full-year capital works including pending projects; original same-basis budget not reconstructed. Sep one-off movement $2,000,585 does not reconcile to stated budgets (difference $1m); totals reconcile. Cash IPPE actual cannot fill this scope.",False,False,False,,,,,missing_not_reconstructed,158777354,wagga_q1,Capital Works Summary,https://meetings.wagga.nsw.gov.au/Open/2021/10/OC_25102021_AGN_4814_AT.htm,observed,132452986,wagga_q2,Capital Works Summary,https://meetings.wagga.nsw.gov.au/Open/2022/01/OC_31012022_AGN_4855_AT.htm,observed,128413693,wagga_q3,Capital Works Summary,https://meetings.wagga.nsw.gov.au/Open/2022/04/OC_11042022_AGN_4870_AT.HTM,observed,,,,,missing_not_reconstructed
lismore,2021,2021-22,lismore:new_other,New Other,,analyst_label_key_not_official_project_id,mixed_or_unverified,quarantine_year_unit_and_classification_conflicts,,Source other/new plant reclassification between Q2 and Q3; selected category rows now sum to total. Stale unit/year headings remain quarantined.,False,False,False,0.0,lismore_all2021_oc_09112021_att_excluded,294.0,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantined_source_conflict,57700,lismore_all2021_oc_09112021_att_excluded,294,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantined_source_conflict,1035700,lismore_oc_08022022_att_excluded_direct,106,https://lismore.infocouncil.biz/Open/2022/02/OC_08022022_ATT_EXCLUDED.PDF,quarantined_source_conflict,959300,lismore_oc_10052022_att_excluded_direct,164,https://lismore.infocouncil.biz/Open/2022/05/OC_10052022_ATT_EXCLUDED.PDF,quarantined_source_conflict,,,,,missing_not_reconstructed
lismore,2021,2021-22,lismore:new_plant_and_equipment,New Plant and Equipment,,analyst_label_key_not_official_project_id,mixed_or_unverified,quarantine_year_unit_and_classification_conflicts,,Source other/new plant reclassification between Q2 and Q3; selected category rows now sum to total. Stale unit/year headings remain quarantined.,False,False,False,0.0,lismore_all2021_oc_09112021_att_excluded,294.0,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantined_source_conflict,0,lismore_all2021_oc_09112021_att_excluded,294,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantined_source_conflict,0,lismore_oc_08022022_att_excluded_direct,106,https://lismore.infocouncil.biz/Open/2022/02/OC_08022022_ATT_EXCLUDED.PDF,quarantined_source_conflict,35000,lismore_oc_10052022_att_excluded_direct,164,https://lismore.infocouncil.biz/Open/2022/05/OC_10052022_ATT_EXCLUDED.PDF,quarantined_source_conflict,,,,,missing_not_reconstructed
