snapshot_id,project_id,year_start,stage,amount_aud,value_status,amount_basis,reference_period_end,decision_date,decision_status,source_id,source_page,decision_source_id,evidence_limit,model_eligible
ballina:reference:6532:2020:Q2,ballina:reference:6532,2020,Q2,773000.0,reported_review_estimate,annual_budget,2020-12-31,2021-01-28,explicit_revised_amount_approved,ballina_capital_dec2020,PDF1;printed80,ballina_minutes_jan2021,Revised annual amount explicitly approved in resolution; decision after reference quarter end. Original adoption and asset scope still require verification.,0
ballina:reference:6532:2020:Q3,ballina:reference:6532,2020,Q3,903000.0,reported_review_estimate,annual_budget,2021-03-31,2021-04-22,explicit_revised_amount_approved,ballina_capital_march2021,PDF1;printed87,ballina_minutes_apr2021,Revised annual amount explicitly approved in resolution; decision after reference quarter end. Original adoption and asset scope still require verification.,0
ballina:reference:6532:2020:ACTUAL,ballina:reference:6532,2020,ACTUAL,234500.0,reported_year_end_review,annual_cash_excludes_accruals_commitments,2021-06-30,,unknown,ballina_capital_june2021,PDF1;printed375,,Original estimate retrospectively reproduced; final cash actual rounded to reported dollars; no event or damage join,0
ballina:reference:4586:2020:B0,ballina:reference:4586,2020,B0,0.0,reported_year_end_review,annual_budget,,,unknown,ballina_capital_june2021,PDF1;printed375,,Original estimate retrospectively reproduced; final cash actual rounded to reported dollars; no event or damage join,0
ballina:reference:4586:2020:Q1,ballina:reference:4586,2020,Q1,,unknown_not_recovered,annual_budget,,,unknown,,,,Original estimate retrospectively reproduced; final cash actual rounded to reported dollars; no event or damage join,0
ballina:reference:4586:2020:Q2,ballina:reference:4586,2020,Q2,,unknown_not_recovered,annual_budget,,,unknown,,,,Original estimate retrospectively reproduced; final cash actual rounded to reported dollars; no event or damage join,0
ballina:reference:4586:2020:Q3,ballina:reference:4586,2020,Q3,75000.0,reported_review_estimate,annual_budget,2021-03-31,2021-04-22,explicit_revised_amount_approved,ballina_capital_march2021,PDF1;printed87,ballina_minutes_apr2021,Revised annual amount explicitly approved in resolution; decision after reference quarter end. Original adoption and asset scope still require verification.,0
ballina:reference:4586:2020:ACTUAL,ballina:reference:4586,2020,ACTUAL,15700.0,reported_year_end_review,annual_cash_excludes_accruals_commitments,2021-06-30,,unknown,ballina_capital_june2021,PDF1;printed375,,Original estimate retrospectively reproduced; final cash actual rounded to reported dollars; no event or damage join,0
ballina:reference:4588:2020:B0,ballina:reference:4588,2020,B0,0.0,reported_year_end_review,annual_budget,,,unknown,ballina_capital_june2021,PDF1;printed375,,Original estimate retrospectively reproduced; final cash actual rounded to reported dollars; no event or damage join,0
ballina:reference:4588:2020:Q1,ballina:reference:4588,2020,Q1,,unknown_not_recovered,annual_budget,,,unknown,,,,Original estimate retrospectively reproduced; final cash actual rounded to reported dollars; no event or damage join,0
ballina:reference:4588:2020:Q2,ballina:reference:4588,2020,Q2,,unknown_not_recovered,annual_budget,,,unknown,,,,Original estimate retrospectively reproduced; final cash actual rounded to reported dollars; no event or damage join,0
ballina:reference:4588:2020:Q3,ballina:reference:4588,2020,Q3,20000.0,reported_review_estimate,annual_budget,2021-03-31,2021-04-22,report_noted_prior_authority_not_independently_verified,ballina_capital_march2021,PDF1;printed87,ballina_minutes_apr2021,Annual estimate includes new proposed variations; meeting adoption not yet verified. Not quarter expenditure. Same official reference across documents; asset scope continuity still subject to audit.,0
ballina:reference:4588:2020:ACTUAL,ballina:reference:4588,2020,ACTUAL,22200.0,reported_year_end_review,annual_cash_excludes_accruals_commitments,2021-06-30,,unknown,ballina_capital_june2021,PDF1;printed375,,Original estimate retrospectively reproduced; final cash actual rounded to reported dollars; no event or damage join,0
ballina:reference:4589:2020:B0,ballina:reference:4589,2020,B0,0.0,reported_year_end_review,annual_budget,,,unknown,ballina_capital_june2021,PDF1;printed375,,Original estimate retrospectively reproduced; final cash actual rounded to reported dollars; no event or damage join,0
ballina:reference:4589:2020:Q1,ballina:reference:4589,2020,Q1,,unknown_not_recovered,annual_budget,,,unknown,,,,Original estimate retrospectively reproduced; final cash actual rounded to reported dollars; no event or damage join,0
ballina:reference:4589:2020:Q2,ballina:reference:4589,2020,Q2,,unknown_not_recovered,annual_budget,,,unknown,,,,Original estimate retrospectively reproduced; final cash actual rounded to reported dollars; no event or damage join,0
ballina:reference:4589:2020:Q3,ballina:reference:4589,2020,Q3,20000.0,reported_review_estimate,annual_budget,2021-03-31,2021-04-22,report_noted_prior_authority_not_independently_verified,ballina_capital_march2021,PDF1;printed87,ballina_minutes_apr2021,Annual estimate includes new proposed variations; meeting adoption not yet verified. Not quarter expenditure. Same official reference across documents; asset scope continuity still subject to audit.,0
ballina:reference:4589:2020:ACTUAL,ballina:reference:4589,2020,ACTUAL,18400.0,reported_year_end_review,annual_cash_excludes_accruals_commitments,2021-06-30,,unknown,ballina_capital_june2021,PDF1;printed375,,Original estimate retrospectively reproduced; final cash actual rounded to reported dollars; no event or damage join,0
ballina:reference:4767:2020:B0,ballina:reference:4767,2020,B0,55000.0,original_adopted_allocation_verified,annual_budget,,2020-06-25,adopted_plan_resolution250620_4,ballina_final_plan2020,PDF45;printed45;2020/21_column,ballina_june2020_minutes,"Final council-hosted plan; amounts and project names visually matched. Open Spaces total3479500 matches all13 positive baseline allocations and adopted amendments. Plan has no job IDs; link to quarterly references by name and amount only. Scope continuity, damage and causal eligibility remain unverified.",0
ballina:reference:4767:2020:Q1,ballina:reference:4767,2020,Q1,55000.0,reported_review_estimate,annual_budget,2020-09-30,2020-10-22,report_noted_prior_authority_not_independently_verified,ballina_capital_sept2020,PDF1;printed216,ballina_minutes_oct2020,Annual estimate includes new proposed variations; meeting adoption not yet verified. Not quarter expenditure. Same official reference across documents; asset scope continuity still subject to audit.,0
ballina:reference:4767:2020:Q2,ballina:reference:4767,2020,Q2,55000.0,reported_review_estimate,annual_budget,2020-12-31,2021-01-28,report_noted_prior_authority_not_independently_verified,ballina_capital_dec2020,PDF1;printed80,ballina_minutes_jan2021,Annual estimate includes new proposed variations; meeting adoption not yet verified. Not quarter expenditure. Same official reference across documents; asset scope continuity still subject to audit.,0
ballina:reference:4767:2020:Q3,ballina:reference:4767,2020,Q3,55000.0,reported_review_estimate,annual_budget,2021-03-31,2021-04-22,report_noted_prior_authority_not_independently_verified,ballina_capital_march2021,PDF1;printed87,ballina_minutes_apr2021,Annual estimate includes new proposed variations; meeting adoption not yet verified. Not quarter expenditure. Same official reference across documents; asset scope continuity still subject to audit.,0
ballina:reference:4767:2020:ACTUAL,ballina:reference:4767,2020,ACTUAL,29200.0,reported_year_end_review,annual_cash_excludes_accruals_commitments,2021-06-30,,unknown,ballina_capital_june2021,PDF1;printed375,,Original estimate retrospectively reproduced; final cash actual rounded to reported dollars; no event or damage join,0
ballina:reference:4768:2020:B0,ballina:reference:4768,2020,B0,65000.0,original_adopted_allocation_verified,annual_budget,,2020-06-25,adopted_plan_resolution250620_4,ballina_final_plan2020,PDF45;printed45;2020/21_column,ballina_june2020_minutes,"Final council-hosted plan; amounts and project names visually matched. Open Spaces total3479500 matches all13 positive baseline allocations and adopted amendments. Plan has no job IDs; link to quarterly references by name and amount only. Scope continuity, damage and causal eligibility remain unverified.",0
ballina:reference:4768:2020:Q1,ballina:reference:4768,2020,Q1,65000.0,reported_review_estimate,annual_budget,2020-09-30,2020-10-22,report_noted_prior_authority_not_independently_verified,ballina_capital_sept2020,PDF1;printed216,ballina_minutes_oct2020,Annual estimate includes new proposed variations; meeting adoption not yet verified. Not quarter expenditure. Same official reference across documents; asset scope continuity still subject to audit.,0
ballina:reference:4768:2020:Q2,ballina:reference:4768,2020,Q2,65000.0,reported_review_estimate,annual_budget,2020-12-31,2021-01-28,report_noted_prior_authority_not_independently_verified,ballina_capital_dec2020,PDF1;printed80,ballina_minutes_jan2021,Annual estimate includes new proposed variations; meeting adoption not yet verified. Not quarter expenditure. Same official reference across documents; asset scope continuity still subject to audit.,0
ballina:reference:4768:2020:Q3,ballina:reference:4768,2020,Q3,65000.0,reported_review_estimate,annual_budget,2021-03-31,2021-04-22,report_noted_prior_authority_not_independently_verified,ballina_capital_march2021,PDF1;printed87,ballina_minutes_apr2021,Annual estimate includes new proposed variations; meeting adoption not yet verified. Not quarter expenditure. Same official reference across documents; asset scope continuity still subject to audit.,0
ballina:reference:4768:2020:ACTUAL,ballina:reference:4768,2020,ACTUAL,51500.0,reported_year_end_review,annual_cash_excludes_accruals_commitments,2021-06-30,,unknown,ballina_capital_june2021,PDF1;printed375,,Original estimate retrospectively reproduced; final cash actual rounded to reported dollars; no event or damage join,0
ballina:reference:4769:2020:B0,ballina:reference:4769,2020,B0,50000.0,original_adopted_allocation_verified,annual_budget,,2020-06-25,adopted_plan_resolution250620_4,ballina_final_plan2020,PDF45;printed45;2020/21_column,ballina_june2020_minutes,"Final council-hosted plan; amounts and project names visually matched. Open Spaces total3479500 matches all13 positive baseline allocations and adopted amendments. Plan has no job IDs; link to quarterly references by name and amount only. Scope continuity, damage and causal eligibility remain unverified.",0
ballina:reference:4769:2020:Q1,ballina:reference:4769,2020,Q1,50000.0,reported_review_estimate,annual_budget,2020-09-30,2020-10-22,report_noted_prior_authority_not_independently_verified,ballina_capital_sept2020,PDF1;printed216,ballina_minutes_oct2020,Annual estimate includes new proposed variations; meeting adoption not yet verified. Not quarter expenditure. Same official reference across documents; asset scope continuity still subject to audit.,0
ballina:reference:4769:2020:Q2,ballina:reference:4769,2020,Q2,50000.0,reported_review_estimate,annual_budget,2020-12-31,2021-01-28,report_noted_prior_authority_not_independently_verified,ballina_capital_dec2020,PDF1;printed80,ballina_minutes_jan2021,Annual estimate includes new proposed variations; meeting adoption not yet verified. Not quarter expenditure. Same official reference across documents; asset scope continuity still subject to audit.,0
ballina:reference:4769:2020:Q3,ballina:reference:4769,2020,Q3,50000.0,reported_review_estimate,annual_budget,2021-03-31,2021-04-22,report_noted_prior_authority_not_independently_verified,ballina_capital_march2021,PDF1;printed87,ballina_minutes_apr2021,Annual estimate includes new proposed variations; meeting adoption not yet verified. Not quarter expenditure. Same official reference across documents; asset scope continuity still subject to audit.,0
ballina:reference:4769:2020:ACTUAL,ballina:reference:4769,2020,ACTUAL,6800.0,reported_year_end_review,annual_cash_excludes_accruals_commitments,2021-06-30,,unknown,ballina_capital_june2021,PDF1;printed375,,Original estimate retrospectively reproduced; final cash actual rounded to reported dollars; no event or damage join,0
ballina:reference:4770:2020:B0,ballina:reference:4770,2020,B0,25000.0,original_adopted_allocation_verified,annual_budget,,2020-06-25,adopted_plan_resolution250620_4,ballina_final_plan2020,PDF45;printed45;2020/21_column,ballina_june2020_minutes,"Final council-hosted plan; amounts and project names visually matched. Open Spaces total3479500 matches all13 positive baseline allocations and adopted amendments. Plan has no job IDs; link to quarterly references by name and amount only. Scope continuity, damage and causal eligibility remain unverified.",0
ballina:reference:4770:2020:Q1,ballina:reference:4770,2020,Q1,25000.0,reported_review_estimate,annual_budget,2020-09-30,2020-10-22,report_noted_prior_authority_not_independently_verified,ballina_capital_sept2020,PDF1;printed216,ballina_minutes_oct2020,Annual estimate includes new proposed variations; meeting adoption not yet verified. Not quarter expenditure. Same official reference across documents; asset scope continuity still subject to audit.,0
ballina:reference:4770:2020:Q2,ballina:reference:4770,2020,Q2,25000.0,reported_review_estimate,annual_budget,2020-12-31,2021-01-28,report_noted_prior_authority_not_independently_verified,ballina_capital_dec2020,PDF1;printed80,ballina_minutes_jan2021,Annual estimate includes new proposed variations; meeting adoption not yet verified. Not quarter expenditure. Same official reference across documents; asset scope continuity still subject to audit.,0
ballina:reference:4770:2020:Q3,ballina:reference:4770,2020,Q3,25000.0,reported_review_estimate,annual_budget,2021-03-31,2021-04-22,report_noted_prior_authority_not_independently_verified,ballina_capital_march2021,PDF1;printed87,ballina_minutes_apr2021,Annual estimate includes new proposed variations; meeting adoption not yet verified. Not quarter expenditure. Same official reference across documents; asset scope continuity still subject to audit.,0
ballina:reference:4770:2020:ACTUAL,ballina:reference:4770,2020,ACTUAL,8800.0,reported_year_end_review,annual_cash_excludes_accruals_commitments,2021-06-30,,unknown,ballina_capital_june2021,PDF1;printed375,,Original estimate retrospectively reproduced; final cash actual rounded to reported dollars; no event or damage join,0
ballina:reference:4771:2020:B0,ballina:reference:4771,2020,B0,15000.0,original_adopted_allocation_verified,annual_budget,,2020-06-25,adopted_plan_resolution250620_4,ballina_final_plan2020,PDF45;printed45;2020/21_column,ballina_june2020_minutes,"Final council-hosted plan; amounts and project names visually matched. Open Spaces total3479500 matches all13 positive baseline allocations and adopted amendments. Plan has no job IDs; link to quarterly references by name and amount only. Scope continuity, damage and causal eligibility remain unverified.",0
ballina:reference:4771:2020:Q1,ballina:reference:4771,2020,Q1,15000.0,reported_review_estimate,annual_budget,2020-09-30,2020-10-22,report_noted_prior_authority_not_independently_verified,ballina_capital_sept2020,PDF1;printed216,ballina_minutes_oct2020,Annual estimate includes new proposed variations; meeting adoption not yet verified. Not quarter expenditure. Same official reference across documents; asset scope continuity still subject to audit.,0
ballina:reference:4771:2020:Q2,ballina:reference:4771,2020,Q2,15000.0,reported_review_estimate,annual_budget,2020-12-31,2021-01-28,report_noted_prior_authority_not_independently_verified,ballina_capital_dec2020,PDF1;printed80,ballina_minutes_jan2021,Annual estimate includes new proposed variations; meeting adoption not yet verified. Not quarter expenditure. Same official reference across documents; asset scope continuity still subject to audit.,0
ballina:reference:4771:2020:Q3,ballina:reference:4771,2020,Q3,15000.0,reported_review_estimate,annual_budget,2021-03-31,2021-04-22,report_noted_prior_authority_not_independently_verified,ballina_capital_march2021,PDF1;printed87,ballina_minutes_apr2021,Annual estimate includes new proposed variations; meeting adoption not yet verified. Not quarter expenditure. Same official reference across documents; asset scope continuity still subject to audit.,0
ballina:reference:4771:2020:ACTUAL,ballina:reference:4771,2020,ACTUAL,10600.0,reported_year_end_review,annual_cash_excludes_accruals_commitments,2021-06-30,,unknown,ballina_capital_june2021,PDF1;printed375,,Original estimate retrospectively reproduced; final cash actual rounded to reported dollars; no event or damage join,0
ballina:reference:5488:2020:B0,ballina:reference:5488,2020,B0,28000.0,original_adopted_allocation_verified,annual_budget,,2020-06-25,adopted_plan_resolution250620_4,ballina_final_plan2020,PDF45;printed45;2020/21_column,ballina_june2020_minutes,"Final council-hosted plan; amounts and project names visually matched. Open Spaces total3479500 matches all13 positive baseline allocations and adopted amendments. Plan has no job IDs; link to quarterly references by name and amount only. Scope continuity, damage and causal eligibility remain unverified.",0
ballina:reference:5488:2020:Q1,ballina:reference:5488,2020,Q1,28000.0,reported_review_estimate,annual_budget,2020-09-30,2020-10-22,report_noted_prior_authority_not_independently_verified,ballina_capital_sept2020,PDF1;printed216,ballina_minutes_oct2020,Annual estimate includes new proposed variations; meeting adoption not yet verified. Not quarter expenditure. Same official reference across documents; asset scope continuity still subject to audit.,0
ballina:reference:5488:2020:Q2,ballina:reference:5488,2020,Q2,28000.0,reported_review_estimate,annual_budget,2020-12-31,2021-01-28,report_noted_prior_authority_not_independently_verified,ballina_capital_dec2020,PDF1;printed80,ballina_minutes_jan2021,Annual estimate includes new proposed variations; meeting adoption not yet verified. Not quarter expenditure. Same official reference across documents; asset scope continuity still subject to audit.,0
ballina:reference:5488:2020:Q3,ballina:reference:5488,2020,Q3,28000.0,reported_review_estimate,annual_budget,2021-03-31,2021-04-22,report_noted_prior_authority_not_independently_verified,ballina_capital_march2021,PDF1;printed87,ballina_minutes_apr2021,Annual estimate includes new proposed variations; meeting adoption not yet verified. Not quarter expenditure. Same official reference across documents; asset scope continuity still subject to audit.,0
ballina:reference:5488:2020:ACTUAL,ballina:reference:5488,2020,ACTUAL,18700.0,reported_year_end_review,annual_cash_excludes_accruals_commitments,2021-06-30,,unknown,ballina_capital_june2021,PDF1;printed375,,Original estimate retrospectively reproduced; final cash actual rounded to reported dollars; no event or damage join,0
ballina:reference:6501:2020:B0,ballina:reference:6501,2020,B0,53000.0,original_adopted_allocation_verified,annual_budget,,2020-06-25,adopted_plan_resolution250620_4,ballina_final_plan2020,PDF45;printed45;2020/21_column,ballina_june2020_minutes,"Final council-hosted plan; amounts and project names visually matched. Open Spaces total3479500 matches all13 positive baseline allocations and adopted amendments. Plan has no job IDs; link to quarterly references by name and amount only. Scope continuity, damage and causal eligibility remain unverified.",0
ballina:reference:6501:2020:Q1,ballina:reference:6501,2020,Q1,53000.0,reported_review_estimate,annual_budget,2020-09-30,2020-10-22,report_noted_prior_authority_not_independently_verified,ballina_capital_sept2020,PDF1;printed216,ballina_minutes_oct2020,Annual estimate includes new proposed variations; meeting adoption not yet verified. Not quarter expenditure. Same official reference across documents; asset scope continuity still subject to audit.,0
ballina:reference:6501:2020:Q2,ballina:reference:6501,2020,Q2,53000.0,reported_review_estimate,annual_budget,2020-12-31,2021-01-28,report_noted_prior_authority_not_independently_verified,ballina_capital_dec2020,PDF1;printed80,ballina_minutes_jan2021,Annual estimate includes new proposed variations; meeting adoption not yet verified. Not quarter expenditure. Same official reference across documents; asset scope continuity still subject to audit.,0
ballina:reference:6501:2020:Q3,ballina:reference:6501,2020,Q3,53000.0,reported_review_estimate,annual_budget,2021-03-31,2021-04-22,report_noted_prior_authority_not_independently_verified,ballina_capital_march2021,PDF1;printed87,ballina_minutes_apr2021,Annual estimate includes new proposed variations; meeting adoption not yet verified. Not quarter expenditure. Same official reference across documents; asset scope continuity still subject to audit.,0
ballina:reference:6501:2020:ACTUAL,ballina:reference:6501,2020,ACTUAL,58900.0,reported_year_end_review,annual_cash_excludes_accruals_commitments,2021-06-30,,unknown,ballina_capital_june2021,PDF1;printed375,,Original estimate retrospectively reproduced; final cash actual rounded to reported dollars; no event or damage join,0
ballina:reference:6503:2020:B0,ballina:reference:6503,2020,B0,90000.0,original_adopted_allocation_verified,annual_budget,,2020-06-25,adopted_plan_resolution250620_4,ballina_final_plan2020,PDF45;printed45;2020/21_column,ballina_june2020_minutes,"Final council-hosted plan; amounts and project names visually matched. Open Spaces total3479500 matches all13 positive baseline allocations and adopted amendments. Plan has no job IDs; link to quarterly references by name and amount only. Scope continuity, damage and causal eligibility remain unverified.",0
ballina:reference:6503:2020:Q1,ballina:reference:6503,2020,Q1,90000.0,reported_review_estimate,annual_budget,2020-09-30,2020-10-22,report_noted_prior_authority_not_independently_verified,ballina_capital_sept2020,PDF1;printed216,ballina_minutes_oct2020,Annual estimate includes new proposed variations; meeting adoption not yet verified. Not quarter expenditure. Same official reference across documents; asset scope continuity still subject to audit.,0
ballina:reference:6503:2020:Q2,ballina:reference:6503,2020,Q2,90000.0,reported_review_estimate,annual_budget,2020-12-31,2021-01-28,report_noted_prior_authority_not_independently_verified,ballina_capital_dec2020,PDF1;printed80,ballina_minutes_jan2021,Annual estimate includes new proposed variations; meeting adoption not yet verified. Not quarter expenditure. Same official reference across documents; asset scope continuity still subject to audit.,0
ballina:reference:6503:2020:Q3,ballina:reference:6503,2020,Q3,90000.0,reported_review_estimate,annual_budget,2021-03-31,2021-04-22,report_noted_prior_authority_not_independently_verified,ballina_capital_march2021,PDF1;printed87,ballina_minutes_apr2021,Annual estimate includes new proposed variations; meeting adoption not yet verified. Not quarter expenditure. Same official reference across documents; asset scope continuity still subject to audit.,0
ballina:reference:6503:2020:ACTUAL,ballina:reference:6503,2020,ACTUAL,1400.0,reported_year_end_review,annual_cash_excludes_accruals_commitments,2021-06-30,,unknown,ballina_capital_june2021,PDF1;printed375,,Original estimate retrospectively reproduced; final cash actual rounded to reported dollars; no event or damage join,0
ballina:reference:6531:2020:B0,ballina:reference:6531,2020,B0,707500.0,original_adopted_allocation_verified,annual_budget,,2020-06-25,adopted_plan_resolution250620_4,ballina_final_plan2020,PDF45;printed45;2020/21_column,ballina_june2020_minutes,"Final council-hosted plan; amounts and project names visually matched. Open Spaces total3479500 matches all13 positive baseline allocations and adopted amendments. Plan has no job IDs; link to quarterly references by name and amount only. Scope continuity, damage and causal eligibility remain unverified.",0
ballina:reference:6531:2020:Q1,ballina:reference:6531,2020,Q1,707500.0,reported_review_estimate,annual_budget,2020-09-30,2020-10-22,report_noted_prior_authority_not_independently_verified,ballina_capital_sept2020,PDF1;printed216,ballina_minutes_oct2020,Annual estimate includes new proposed variations; meeting adoption not yet verified. Not quarter expenditure. Same official reference across documents; asset scope continuity still subject to audit.,0
ballina:reference:6531:2020:Q2,ballina:reference:6531,2020,Q2,400000.0,reported_review_estimate,annual_budget,2020-12-31,2021-01-28,explicit_revised_amount_approved,ballina_capital_dec2020,PDF1;printed80,ballina_minutes_jan2021,Revised annual amount explicitly approved in resolution; decision after reference quarter end. Original adoption and asset scope still require verification.,0
ballina:reference:6531:2020:Q3,ballina:reference:6531,2020,Q3,250000.0,reported_review_estimate,annual_budget,2021-03-31,2021-04-22,explicit_revised_amount_approved,ballina_capital_march2021,PDF1;printed87,ballina_minutes_apr2021,Revised annual amount explicitly approved in resolution; decision after reference quarter end. Original adoption and asset scope still require verification.,0
ballina:reference:6531:2020:ACTUAL,ballina:reference:6531,2020,ACTUAL,8500.0,reported_year_end_review,annual_cash_excludes_accruals_commitments,2021-06-30,,unknown,ballina_capital_june2021,PDF1;printed375,,Original estimate retrospectively reproduced; final cash actual rounded to reported dollars; no event or damage join,0
ballina:reference:6545:2020:B0,ballina:reference:6545,2020,B0,94000.0,original_adopted_allocation_verified,annual_budget,,2020-06-25,adopted_table19_by_resolution250620_4_clause18,ballina_june2020_agenda,PDF85;printed81;Table19,ballina_june2020_minutes,Minutes PDF4 and PDF6 adopt amended Table19. Matched by project name and allocation; original table has no project reference. Full asset-scope continuity and event alignment remain unverified.,0
ballina:reference:6545:2020:Q1,ballina:reference:6545,2020,Q1,94000.0,reported_review_estimate,annual_budget,2020-09-30,2020-10-22,report_noted_prior_authority_not_independently_verified,ballina_capital_sept2020,PDF1;printed216,ballina_minutes_oct2020,Annual estimate includes new proposed variations; meeting adoption not yet verified. Not quarter expenditure. Same official reference across documents; asset scope continuity still subject to audit.,0
ballina:reference:6545:2020:Q2,ballina:reference:6545,2020,Q2,94000.0,reported_review_estimate,annual_budget,2020-12-31,2021-01-28,report_noted_prior_authority_not_independently_verified,ballina_capital_dec2020,PDF1;printed80,ballina_minutes_jan2021,Annual estimate includes new proposed variations; meeting adoption not yet verified. Not quarter expenditure. Same official reference across documents; asset scope continuity still subject to audit.,0
ballina:reference:6545:2020:Q3,ballina:reference:6545,2020,Q3,94000.0,reported_review_estimate,annual_budget,2021-03-31,2021-04-22,report_noted_prior_authority_not_independently_verified,ballina_capital_march2021,PDF1;printed87,ballina_minutes_apr2021,Annual estimate includes new proposed variations; meeting adoption not yet verified. Not quarter expenditure. Same official reference across documents; asset scope continuity still subject to audit.,0
ballina:reference:6545:2020:ACTUAL,ballina:reference:6545,2020,ACTUAL,500.0,reported_year_end_review,annual_cash_excludes_accruals_commitments,2021-06-30,,unknown,ballina_capital_june2021,PDF1;printed375,,Original estimate retrospectively reproduced; final cash actual rounded to reported dollars; no event or damage join,0
ballina:reference:2372:2020:B0,ballina:reference:2372,2020,B0,945000.0,original_adopted_allocation_verified,annual_budget,,2020-06-25,adopted_table19_by_resolution250620_4_clause18,ballina_june2020_agenda,PDF85;printed81;Table19,ballina_june2020_minutes,Minutes PDF4 and PDF6 adopt amended Table19. Matched by project name and allocation; original table has no project reference. Full asset-scope continuity and event alignment remain unverified.,0
ballina:reference:2372:2020:Q1,ballina:reference:2372,2020,Q1,936000.0,reported_review_estimate,annual_budget,2020-09-30,2020-10-22,report_noted_prior_authority_not_independently_verified,ballina_capital_sept2020,PDF1;printed216,ballina_minutes_oct2020,Annual estimate includes new proposed variations; meeting adoption not yet verified. Not quarter expenditure. Same official reference across documents; asset scope continuity still subject to audit.,0
ballina:reference:2372:2020:Q2,ballina:reference:2372,2020,Q2,186000.0,reported_review_estimate,annual_budget,2020-12-31,2021-01-28,explicit_revised_amount_approved,ballina_capital_dec2020,PDF1;printed80,ballina_minutes_jan2021,Revised annual amount explicitly approved in resolution; decision after reference quarter end. Original adoption and asset scope still require verification.,0
ballina:reference:2372:2020:Q3,ballina:reference:2372,2020,Q3,186000.0,reported_review_estimate,annual_budget,2021-03-31,2021-04-22,report_noted_prior_authority_not_independently_verified,ballina_capital_march2021,PDF1;printed87,ballina_minutes_apr2021,Annual estimate includes new proposed variations; meeting adoption not yet verified. Not quarter expenditure. Same official reference across documents; asset scope continuity still subject to audit.,0
ballina:reference:2372:2020:ACTUAL,ballina:reference:2372,2020,ACTUAL,164000.0,reported_year_end_review,annual_cash_excludes_accruals_commitments,2021-06-30,,unknown,ballina_capital_june2021,PDF1;printed375,,Original estimate retrospectively reproduced; final cash actual rounded to reported dollars; no event or damage join,0
ballina:reference:2544:2020:B0,ballina:reference:2544,2020,B0,0.0,reported_year_end_review,annual_budget,,,unknown,ballina_capital_june2021,PDF1;printed375,,Original estimate retrospectively reproduced; final cash actual rounded to reported dollars; no event or damage join,0
ballina:reference:2544:2020:Q1,ballina:reference:2544,2020,Q1,,unknown_not_recovered,annual_budget,,,unknown,,,,Original estimate retrospectively reproduced; final cash actual rounded to reported dollars; no event or damage join,0
ballina:reference:2544:2020:Q2,ballina:reference:2544,2020,Q2,,unknown_not_recovered,annual_budget,,,unknown,,,,Original estimate retrospectively reproduced; final cash actual rounded to reported dollars; no event or damage join,0
ballina:reference:2544:2020:Q3,ballina:reference:2544,2020,Q3,,unknown_not_recovered,annual_budget,,,unknown,,,,Original estimate retrospectively reproduced; final cash actual rounded to reported dollars; no event or damage join,0
ballina:reference:2544:2020:ACTUAL,ballina:reference:2544,2020,ACTUAL,11800.0,reported_year_end_review,annual_cash_excludes_accruals_commitments,2021-06-30,,unknown,ballina_capital_june2021,PDF1;printed375,,Original estimate retrospectively reproduced; final cash actual rounded to reported dollars; no event or damage join,0
ballina:reference:2160:2018:B0,ballina:reference:2160,2018,B0,450000.0,original_plan_amount_corroborated,annual_budget,,,council_archive_adopted_version_exact_resolution_unverified,ballina_final_plan2018,PDF38;annual_2018/19_column,,Annual allocation visually verified in original-year plan and matches later original-estimate column. No project job ID in plan; named scope match only. Exact adoption/publication evidence and stable asset scope remain to verify.,0
ballina:reference:2160:2018:Q1,ballina:reference:2160,2018,Q1,,unknown_not_recovered,annual_budget,,,unknown,,,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:2160:2018:Q2,ballina:reference:2160,2018,Q2,,unknown_not_recovered,annual_budget,,,unknown,,,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:2160:2018:Q3,ballina:reference:2160,2018,Q3,,unknown_not_recovered,annual_budget,,,unknown,,,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:2160:2018:ACTUAL,ballina:reference:2160,2018,ACTUAL,16300.0,retrospective_review_amount_scope_unverified,reported_expended_this_year_accounting_basis_unverified,2019-06-30,,unknown,ballina_capital_june2019,PDF1;printed127,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
ballina:reference:5488:2018:B0,ballina:reference:5488,2018,B0,26000.0,original_plan_amount_corroborated,annual_budget,,,council_archive_adopted_version_exact_resolution_unverified,ballina_final_plan2018,PDF38;annual_2018/19_column,,Annual allocation visually verified in original-year plan and matches later original-estimate column. No project job ID in plan; named scope match only. Exact adoption/publication evidence and stable asset scope remain to verify.,0
ballina:reference:5488:2018:Q1,ballina:reference:5488,2018,Q1,,unknown_not_recovered,annual_budget,,,unknown,,,,Same reference and compatible name; recurrent or staged scope not certified. Original adoption and expenditure accounting basis require verification. Do not infer undamaged or untreated status.,0
